customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,region,support_calls,monthly_charges,total_charges,churn,tenure_group,avg_monthly_spend,payment_issue_flag,service_usage_score,contract_value_score,retention_score,customer_value_segment,internet_service_value,total_services_count,churn_risk_flag
CUST000133,Male,0,No,No,67,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,East,1,111.51,7471.17,No,48+ months,Premium ($100+),1,5,1,49.42,High Value - At Risk,2,6,0
CUST002869,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),West,2,109.89,109.89,Yes,0-12 months,Premium ($100+),0,1,1,25.92,High Value - At Risk,2,2,1
CUST002183,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,South,3,103.39,2481.36,Yes,12-24 months,Premium ($100+),1,2,1,22.0,High Value - At Risk,2,3,1
CUST006275,Female,1,No,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),East,3,117.87,4950.54,No,36-48 months,Premium ($100+),0,4,3,74.5,High Value - High Retention,2,5,0
CUST002311,Female,0,No,Yes,10,No,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Credit card (automatic),East,2,97.7,977.0,No,0-12 months,High ($70-$100),0,3,3,59.67,High Value - At Risk,2,3,0
CUST001916,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),South,2,124.82,499.28,No,0-12 months,Premium ($100+),0,4,1,34.67,High Value - At Risk,2,5,1
CUST002639,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,South,5,119.2,2980.0,Yes,24-36 months,Premium ($100+),0,4,1,40.42,High Value - At Risk,2,5,0
CUST000066,Female,1,No,No,1,Yes,No,DSL,Yes,No,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),Central,2,58.59,58.59,No,0-12 months,Medium ($30-$70),0,2,2,40.92,Low Value - At Risk,1,3,0
CUST000320,Male,0,No,No,62,Yes,No,DSL,Yes,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),Central,2,56.11,3478.82,No,48+ months,Medium ($30-$70),0,2,3,78.83,Low Value - High Retention,1,3,0
CUST004754,Female,0,No,Yes,36,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Electronic check,North,3,114.88,4135.68,No,24-36 months,Premium ($100+),1,2,2,39.5,High Value - At Risk,2,3,1
CUST001769,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),North,3,97.91,2839.39,Yes,24-36 months,High ($70-$100),0,2,1,39.08,High Value - At Risk,2,3,1
CUST004576,Male,1,Yes,No,65,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),Central,2,67.22,4369.3,Yes,48+ months,Medium ($30-$70),0,3,1,57.58,Low Value - At Risk,1,4,0
CUST000510,Female,0,Yes,No,23,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),North,5,68.33,1571.59,No,12-24 months,Medium ($30-$70),0,4,1,39.58,Low Value - At Risk,1,5,1
CUST001503,Male,0,No,Yes,10,No,Yes,No,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,South,2,43.0,430.0,No,0-12 months,Medium ($30-$70),1,5,2,37.17,Low Value - At Risk,0,5,1
CUST004640,Female,1,Yes,No,29,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,East,1,30.0,870.0,No,24-36 months,Medium ($30-$70),1,3,1,28.58,Low Value - At Risk,0,4,1
CUST006297,Male,1,Yes,Yes,9,Yes,Yes,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,West,2,20.0,180.0,No,0-12 months,Low (<$30),1,2,1,16.75,Low Value - At Risk,0,3,1
CUST005003,Female,0,Yes,No,22,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,South,3,117.07,2575.54,No,12-24 months,Premium ($100+),1,3,1,23.67,High Value - At Risk,2,3,1
CUST003096,Female,0,No,No,64,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,West,4,104.96,6717.44,Yes,48+ months,Premium ($100+),0,2,1,52.67,High Value - At Risk,2,3,0
CUST003103,Female,0,Yes,No,22,Yes,No,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),West,1,28.0,616.0,No,12-24 months,Low (<$30),0,2,1,38.17,Low Value - At Risk,0,3,1
CUST000062,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,North,6,100.38,100.38,No,0-12 months,Premium ($100+),0,3,1,26.92,High Value - At Risk,2,4,1
CUST001644,Female,0,Yes,Yes,59,Yes,Yes,No,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,Central,4,25.0,1475.0,No,48+ months,Low (<$30),1,3,1,38.08,Low Value - At Risk,0,4,1
CUST000466,Male,0,No,Yes,33,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,South,1,52.96,1747.68,Yes,24-36 months,Medium ($30-$70),0,2,1,42.75,Low Value - At Risk,1,3,0
CUST005710,Female,1,No,No,6,Yes,No,No,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,North,5,46.0,276.0,No,0-12 months,Medium ($30-$70),0,5,2,47.5,Low Value - At Risk,0,6,0
CUST000857,Male,0,No,Yes,17,No,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),South,2,49.46,840.82,Yes,12-24 months,Medium ($30-$70),0,1,1,32.58,Low Value - At Risk,1,1,1
CUST001143,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),North,1,74.68,3734.0,No,48+ months,High ($70-$100),0,4,2,67.33,High Value - At Risk,1,5,0
CUST004762,Female,0,No,Yes,25,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Central,4,60.77,1519.25,No,24-36 months,Medium ($30-$70),1,1,1,18.92,Low Value - At Risk,1,1,1
CUST002587,Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,Central,1,102.95,3500.3,Yes,24-36 months,Premium ($100+),1,3,1,30.67,High Value - At Risk,2,4,1
CUST001678,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,North,1,51.66,3719.52,No,48+ months,Medium ($30-$70),1,2,1,44.0,Low Value - At Risk,1,3,0
CUST006220,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),North,2,114.75,2524.5,No,12-24 months,Premium ($100+),0,5,1,44.67,High Value - At Risk,2,6,0
CUST006085,Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),Central,2,50.72,0.0,No,0-12 months,Medium ($30-$70),0,2,3,53.0,Low Value - At Risk,1,3,0
CUST002914,Male,0,No,No,2,No,Yes,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,East,3,58.2,116.4,No,0-12 months,Medium ($30-$70),0,3,1,30.33,Low Value - At Risk,1,3,1
CUST004996,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,Central,4,107.25,1394.25,Yes,12-24 months,Premium ($100+),0,2,2,43.92,High Value - At Risk,2,3,0
CUST000626,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,West,1,107.55,1828.35,Yes,12-24 months,Premium ($100+),1,5,2,41.08,High Value - At Risk,2,6,0
CUST001860,Female,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,North,4,116.63,7580.95,No,48+ months,Premium ($100+),0,2,2,65.58,High Value - At Risk,2,3,0
CUST006412,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),South,3,107.72,430.88,Yes,0-12 months,Premium ($100+),0,4,1,33.67,High Value - At Risk,2,5,1
CUST003050,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,North,2,108.8,1088.0,No,0-12 months,Premium ($100+),0,3,1,34.67,High Value - At Risk,2,4,1
CUST004440,Male,0,No,No,32,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,West,1,38.0,1216.0,Yes,24-36 months,Medium ($30-$70),1,4,1,32.33,Low Value - At Risk,0,5,1
CUST007152,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,East,2,98.71,1085.81,No,0-12 months,High ($70-$100),1,2,1,17.58,High Value - At Risk,2,3,1
CUST001104,Female,0,Yes,No,56,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),West,4,123.13,6895.28,No,48+ months,Premium ($100+),0,4,1,54.33,High Value - At Risk,2,4,0
CUST000539,Male,0,No,Yes,24,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),South,1,80.82,1939.68,Yes,12-24 months,High ($70-$100),0,6,1,49.0,High Value - At Risk,1,7,0
CUST006522,Male,0,No,No,0,No,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),West,0,64.26,0.0,Yes,0-12 months,Medium ($30-$70),0,3,1,32.5,Low Value - At Risk,1,3,1
CUST006278,Male,0,No,Yes,2,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,West,5,82.09,164.18,Yes,0-12 months,High ($70-$100),0,1,1,23.33,High Value - At Risk,2,2,1
CUST005999,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),East,1,71.11,426.66,No,0-12 months,High ($70-$100),0,4,2,49.0,High Value - At Risk,1,5,0
CUST000643,Male,0,No,No,26,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),North,2,57.84,1503.84,No,24-36 months,Medium ($30-$70),0,2,3,63.83,Low Value - At Risk,1,3,0
CUST001883,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,Central,1,94.42,188.84,Yes,0-12 months,High ($70-$100),1,2,1,14.83,High Value - At Risk,2,3,1
CUST007410,Female,0,No,Yes,3,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),Central,3,58.95,176.85,No,0-12 months,Medium ($30-$70),0,3,2,43.25,Low Value - At Risk,1,4,0
CUST004959,Male,0,Yes,No,7,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),East,3,41.0,287.0,No,0-12 months,Medium ($30-$70),0,4,1,34.92,Low Value - At Risk,0,5,1
CUST003412,Male,0,No,Yes,25,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,Central,6,60.11,1502.75,No,24-36 months,Medium ($30-$70),0,2,1,34.42,Low Value - At Risk,1,2,1
CUST001863,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,South,1,115.37,1615.18,No,12-24 months,Premium ($100+),1,4,1,24.83,High Value - At Risk,2,5,1
CUST002654,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,Central,1,92.25,1937.25,No,12-24 months,High ($70-$100),1,3,1,25.25,High Value - At Risk,2,4,1
CUST004289,Male,0,No,Yes,8,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,North,1,28.0,224.0,No,0-12 months,Low (<$30),1,3,1,19.83,Low Value - At Risk,0,4,1
CUST002657,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,Central,3,111.08,3332.4,No,24-36 months,Premium ($100+),0,2,1,39.5,High Value - At Risk,2,3,1
CUST005254,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,South,1,63.55,254.2,No,0-12 months,Medium ($30-$70),0,4,1,35.67,Low Value - At Risk,1,5,1
CUST000394,Female,0,No,Yes,28,Yes,No,No,Yes,No,No internet service,Yes,No,No,Two year,Yes,Electronic check,West,0,30.0,840.0,No,24-36 months,Medium ($30-$70),1,3,3,54.17,Low Value - At Risk,0,4,0
CUST000038,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,North,0,57.96,173.88,No,0-12 months,Medium ($30-$70),1,3,3,43.75,Low Value - At Risk,1,4,0
CUST003287,Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,Central,2,68.72,1924.16,Yes,24-36 months,Medium ($30-$70),1,5,1,32.17,Low Value - At Risk,1,6,1
CUST004142,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,East,2,116.47,582.35,No,0-12 months,Premium ($100+),0,5,1,37.58,High Value - At Risk,2,6,1
CUST001303,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),North,1,90.71,1995.62,No,12-24 months,High ($70-$100),0,3,2,53.17,High Value - At Risk,2,4,0
CUST005557,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),North,5,119.8,1916.8,No,12-24 months,Premium ($100+),0,3,1,34.17,High Value - At Risk,2,4,1
CUST003035,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),East,3,66.85,4345.25,No,48+ months,Medium ($30-$70),0,4,1,59.08,Low Value - At Risk,1,5,0
CUST003876,Male,0,No,No,28,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),Central,3,112.57,3151.96,No,24-36 months,Premium ($100+),0,5,1,46.17,High Value - At Risk,2,6,0
CUST005552,Male,0,Yes,No,12,Yes,No,DSL,No internet service,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),South,2,56.61,679.32,No,0-12 months,Medium ($30-$70),0,2,3,58.0,Low Value - At Risk,1,3,0
CUST006244,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,Central,2,114.22,2170.18,No,12-24 months,Premium ($100+),1,4,3,50.92,High Value - At Risk,2,5,0
CUST001129,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,Central,1,123.69,989.52,No,0-12 months,Premium ($100+),1,4,3,47.33,High Value - At Risk,2,5,0
CUST000096,Female,1,Yes,Yes,60,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,West,0,49.84,2990.4,No,48+ months,Medium ($30-$70),1,2,1,40.0,Low Value - At Risk,1,3,0
CUST007330,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),South,1,59.62,1728.98,No,24-36 months,Medium ($30-$70),0,4,3,71.08,Low Value - High Retention,1,5,0
CUST002300,Male,1,No,No,6,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),North,2,119.59,717.54,Yes,0-12 months,Premium ($100+),0,3,1,33.0,High Value - At Risk,2,4,1
CUST004773,Male,1,Yes,No,12,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Mailed check,North,0,102.71,1232.52,No,0-12 months,Premium ($100+),0,3,3,62.5,High Value - At Risk,2,4,0
CUST004975,Male,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,Central,1,121.71,3042.75,No,24-36 months,Premium ($100+),1,5,2,44.42,High Value - At Risk,2,6,0
CUST001729,Female,0,No,Yes,72,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),North,1,98.3,7077.6,No,48+ months,High ($70-$100),0,3,3,86.5,High Value - High Retention,2,4,0
CUST002886,Female,0,No,No,47,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),South,1,98.19,4614.93,No,36-48 months,High ($70-$100),0,4,2,66.08,High Value - At Risk,2,5,0
CUST000983,Male,1,No,No,6,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,West,3,71.67,430.02,No,0-12 months,High ($70-$100),1,4,1,19.5,High Value - At Risk,1,5,1
CUST000170,Female,0,No,No,8,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),North,3,116.01,928.08,Yes,0-12 months,Premium ($100+),0,3,1,32.83,High Value - At Risk,2,4,1
CUST002998,Male,0,No,Yes,3,No,No,Fiber optic,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,West,5,102.23,306.69,Yes,0-12 months,Premium ($100+),1,1,2,21.25,High Value - At Risk,2,1,1
CUST002907,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),South,3,95.08,2377.0,No,24-36 months,High ($70-$100),0,3,1,39.92,High Value - At Risk,2,4,1
CUST006404,Female,0,No,No,9,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),East,5,95.31,857.79,Yes,0-12 months,High ($70-$100),0,1,1,26.25,High Value - At Risk,2,2,1
CUST006548,Female,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,Central,0,65.05,2146.65,Yes,24-36 months,Medium ($30-$70),0,4,1,48.75,Low Value - At Risk,1,5,0
CUST003788,Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),West,3,105.82,211.64,Yes,0-12 months,Premium ($100+),0,2,1,27.83,High Value - At Risk,2,3,1
CUST007358,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),South,4,92.11,736.88,No,0-12 months,High ($70-$100),0,1,2,39.33,High Value - At Risk,2,2,1
CUST004902,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,West,2,135.26,3516.76,No,24-36 months,Premium ($100+),1,5,2,43.83,High Value - At Risk,2,6,0
CUST002620,Male,0,Yes,No,58,No,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,0,111.42,6462.36,No,48+ months,Premium ($100+),0,4,1,59.17,High Value - At Risk,2,4,0
CUST002967,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),South,0,104.51,2090.2,Yes,12-24 months,Premium ($100+),0,3,1,40.83,High Value - At Risk,2,4,0
CUST001808,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,North,3,64.8,3499.2,No,48+ months,Medium ($30-$70),1,4,1,39.5,Low Value - At Risk,1,5,1
CUST000504,Female,1,No,No,72,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,Central,3,71.73,5164.56,Yes,48+ months,High ($70-$100),1,4,1,47.0,High Value - At Risk,1,5,0
CUST006552,Female,0,Yes,Yes,7,Yes,No phone service,No,Yes,No,No internet service,No,Yes,Yes,One year,No,Electronic check,North,1,41.0,287.0,No,0-12 months,Medium ($30-$70),1,4,2,34.42,Low Value - At Risk,0,5,1
CUST002400,Female,0,No,Yes,5,No,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),North,2,60.94,304.7,No,0-12 months,Medium ($30-$70),0,2,1,30.08,Low Value - At Risk,1,2,1
CUST001175,Female,0,No,No,2,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,North,4,88.86,177.72,Yes,0-12 months,High ($70-$100),0,1,1,24.33,High Value - At Risk,2,2,1
CUST002230,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,East,2,72.52,507.64,No,0-12 months,High ($70-$100),1,4,1,20.92,High Value - At Risk,1,5,1
CUST001703,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,South,3,114.51,572.55,Yes,0-12 months,Premium ($100+),1,3,1,16.58,High Value - At Risk,2,4,1
CUST005689,Male,1,No,No,21,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),East,2,118.47,2487.87,Yes,12-24 months,Premium ($100+),0,3,1,39.25,High Value - At Risk,2,4,1
CUST000545,Female,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,West,2,64.71,2717.82,No,36-48 months,Medium ($30-$70),1,4,1,35.5,Low Value - At Risk,1,5,1
CUST004669,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),South,1,100.34,2107.14,No,12-24 months,Premium ($100+),0,5,3,70.25,High Value - High Retention,2,6,0
CUST003204,Female,1,No,No,57,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No,One year,Yes,Electronic check,East,7,88.07,5019.99,Yes,48+ months,High ($70-$100),1,2,2,44.25,High Value - At Risk,2,2,0
CUST002974,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,East,3,60.45,362.7,No,0-12 months,Medium ($30-$70),0,3,1,32.0,Low Value - At Risk,1,4,1
CUST000080,Male,0,Yes,No,9,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Credit card (automatic),Central,2,50.78,457.02,No,0-12 months,Medium ($30-$70),0,1,3,54.25,Low Value - At Risk,1,2,0
CUST004011,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,Central,0,104.71,209.42,Yes,0-12 months,Premium ($100+),0,3,1,33.33,High Value - At Risk,2,4,1
CUST006012,Female,1,Yes,No,25,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),East,2,60.99,1524.75,No,24-36 months,Medium ($30-$70),0,3,1,40.92,Low Value - At Risk,1,4,0
CUST007337,Male,0,No,Yes,2,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),South,4,65.77,131.54,No,0-12 months,Medium ($30-$70),0,4,1,31.83,Low Value - At Risk,1,5,1
CUST001587,Female,0,Yes,Yes,21,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),Central,3,60.44,1269.24,No,12-24 months,Medium ($30-$70),0,3,3,63.25,Low Value - At Risk,1,4,0
CUST000430,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),North,1,57.41,57.41,No,0-12 months,Medium ($30-$70),0,4,1,34.42,Low Value - At Risk,1,5,1
CUST001336,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),East,3,111.5,892.0,No,0-12 months,Premium ($100+),0,3,3,57.83,High Value - At Risk,2,4,0
