CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Region,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST004142,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,East,2,116.47,582.35,No
CUST001303,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),North,1,90.71,1995.62,No
CUST005557,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),North,5,119.8,1916.8,No
CUST003035,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),East,3,66.85,4345.25,No
CUST003876,Male,0,No,No,28,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),Central,3,112.57,3151.96,No
CUST005552,Male,0,Yes,No,12,Yes,No,DSL,No internet service,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),South,2,56.61,679.32,No
CUST006244,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,Central,2,114.22,2170.18,No
CUST001129,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,Central,1,123.69,989.52,No
CUST000096,Female,1,Yes,Yes,60,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,West,0,49.84,2990.4,No
CUST007330,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),South,1,59.62,1728.98,No
CUST002300,Male,1,No,No,6,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),North,2,119.59,717.54,Yes
CUST004773,Male,1,Yes,No,12,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Mailed check,North,0,102.71,1232.52,No
CUST004975,Male,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,Central,1,121.71,3042.75,No
CUST001729,Female,0,No,Yes,72,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),North,1,98.3,7077.6,No
CUST002886,Female,0,No,No,47,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),South,1,98.19,4614.93,No
CUST000983,Male,1,No,No,6,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,West,3,71.67,430.02,No
CUST000170,Female,0,No,No,8,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),North,3,116.01,928.08,Yes
CUST002998,Male,0,No,Yes,3,No,No,Fiber optic,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,West,5,102.23,306.69,Yes
CUST002907,M,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),South,3,95.08,2377.0,No
CUST006404,Female,0,No,No,9,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),East,5,95.31,857.79,Yes
CUST006548,Female,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,Central,0,65.05,2146.65,Yes
CUST003788,Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),West,3,105.82,211.64,Yes
CUST007358,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),South,4,92.11,736.88,No
CUST004902,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,West,2,135.26,3516.76,No
CUST002620,Male,0,Yes,No,58,No,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,0,111.42,6462.36,No
CUST002967,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),South,0,104.51,2090.2,Yes
CUST001808,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,North,3,64.8,3499.2,No
CUST000504,Female,1,No,No,72,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,Central,3,71.73,5164.56,Yes
CUST006552,Female,0,Yes,Yes,7,Yes,No phone service,No,Yes,No,No internet service,No,Yes,Yes,One year,No,Electronic check,North,1,41.0,287.0,No
CUST002400,Female,0,No,Yes,5,No,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),North,2,60.94,304.7,No
CUST001175,Female,0,No,No,2,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,North,4,88.86,177.72,Yes
CUST002230,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,East,2,72.52,507.64,No
CUST001703,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,South,3,114.51,572.55,Yes
CUST005689,Male,1,No,No,21,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),East,2,118.47,2487.87,Yes
CUST000545,Female,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,West,2,64.71,2717.82,No
CUST004669,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),South,1,100.34,2107.14,No
CUST003204,Female,1,No,No,57,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No,One year,Yes,Electronic check,East,7,88.07,5019.99,Yes
CUST002974,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,East,3,60.45,362.7,No
CUST000080,Male,0,Yes,No,9,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Credit card (automatic),Central,2,50.78,457.02,No
CUST004011,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,Central,0,104.71,209.42,Yes
CUST006012,Female,1,Yes,No,25,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),East,2,60.99,1524.75,No
CUST007337,Male,0,No,Yes,2,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),South,4,65.77,131.54,No
CUST001587,Female,0,Yes,Yes,21,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),Central,3,60.44,1269.24,No
CUST000430,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),North,1,57.41,57.41,No
CUST001336,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),East,3,111.5,892.0,No
CUST006502,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,East,1,102.33,511.65,No
CUST001953,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,North,2,99.7,1296.1,No
CUST001468,Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,West,2,69.02,3934.14,No
CUST002665,Female,1,No,No,21,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),West,1,99.6,2091.6,Yes
CUST000231,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),West,2,64.75,1942.5,No
CUST003732,M,0,No,No,1,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),South,2,112.31,112.31,No
CUST006745,Male,0,Yes,Yes,31,No,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,North,3,97.93,3035.83,No
CUST001872,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,South,3,102.42,4199.22,No
CUST004335,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),North,0,81.1,1054.3,No
CUST004259,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),South,8,104.09,1249.08,No
CUST002875,Female,1,No,Yes,4,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,South,1,63.68,254.72,Yes
CUST006983,Female,0,No,No,2,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,South,3,45.39,90.78,Yes
CUST005051,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),South,0,60.12,4148.28,No
CUST000350,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,South,1,78.45,2118.15,Yes
CUST006274,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),East,5,65.29,1240.51,No
CUST004072,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),West,0,64.68,1034.88,No
CUST006852,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,South,6,116.81,8410.32,Yes
CUST006355,Female,0,Yes,Yes,32,Yes,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,North,0,51.68,1653.76,Yes
CUST002949,Male,0,Yes,Yes,30,No,No,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),East,7,35.0,1050.0,No
CUST001282,Female,1,No,Yes,33,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),South,2,46.0,1518.0,No
CUST004644,Male,0,Yes,No,37,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,East,1,100.14,3705.18,No
CUST005698,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,East,3,122.01,6100.5,No
CUST007030,Male,0,No,No,2,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,South,1,51.2,102.4,Yes
CUST001796,Male,1,Yes,No,46,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),North,0,20.0,920.0,No
CUST001194,Female,0,No,No,41,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,West,1,66.47,2725.27,No
CUST000555,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),West,3,62.94,0.0,No
CUST005944,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,North,2,112.43,674.58,Yes
CUST004033,Male,1,No,No,7,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),West,3,59.3,415.1,Yes
CUST006324,Male,0,No,No,41,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Central,2,73.05,2995.05,No
CUST002938,Female,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,North,1,114.75,4819.5,No
CUST005410,Female,1,Yes,No,8,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),North,4,58.76,470.08,No
CUST007475,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,One year,No,Electronic check,South,0,71.04,1278.72,No
CUST006506,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,South,5,99.21,396.84,No
CUST005026,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,South,2,112.68,8112.96,No
CUST004327,Male,0,Yes,Yes,44,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,One year,No,Electronic check,North,2,67.1,2952.4,No
CUST004801,Male,1,No,Yes,4,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),North,3,62.92,251.68,Yes
CUST002577,M,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),East,0,112.73,563.65,No
CUST005323,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),South,2,107.56,2366.32,Yes
CUST003906,Female,0,Yes,No,18,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,No,Bank transfer (automatic),East,1,85.05,1530.9,Yes
CUST006420,Female,0,No,No,13,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Two year,No,Electronic check,South,2,109.76,1426.88,No
CUST006909,Female,0,Yes,Yes,10,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),East,1,46.0,460.0,No
CUST004813,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,North,0,102.33,818.64,No
CUST002474,Female,0,Yes,Yes,6,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),South,3,53.29,319.74,Yes
CUST004830,Female,0,No,No,65,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),South,6,112.85,7335.25,No
CUST002532,Female,1,Yes,No,2,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),East,0,107.59,215.18,No
CUST006381,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,North,2,123.64,618.2,No
CUST003721,Male,0,No,No,4,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),South,4,38.0,152.0,Yes
CUST000319,Male,1,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),West,3,121.37,1820.55,No
CUST004560,F,0,Yes,No,48,Yes,No,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),West,5,41.0,1968.0,Yes
CUST002652,Male,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,West,3,120.59,1929.44,No
CUST006309,Female,0,No,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,South,0,109.44,656.64,Yes
CUST001028,Female,0,No,No,44,No,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,East,3,99.56,4380.64,No
CUST004530,Male,0,No,No,8,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),West,3,69.06,552.48,Yes
CUST006111,M,0,No,No,12,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,Central,1,99.82,1197.84,No
CUST000998,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),South,3,123.34,1603.42,No
CUST006685,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,Central,2,105.02,630.12,No
CUST007314,Male,0,Yes,No,36,Yes,No,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),Central,3,33.0,1188.0,Yes
CUST005142,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,East,1,33.0,1617.0,No
CUST002339,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,East,2,96.21,1443.15,Yes
CUST004869,Female,0,No,No,6,No,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,West,3,50.73,304.38,No
CUST004363,Female,0,No,Yes,1,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),South,4,60.33,60.33,No
CUST005569,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),Central,1,96.99,2424.75,No
CUST007259,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,South,1,99.26,1488.9,No
CUST000734,Female,0,Yes,No,16,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,Central,1,48.0,768.0,No
CUST003551,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,East,2,119.96,239.92,Yes
CUST001164,Female,0,Yes,No,7,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),North,1,52.79,369.53,No
CUST005418,Male,0,No,No,19,Yes,No,No,No,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,West,3,41.0,779.0,No
CUST005888,Female,0,Yes,Yes,33,Yes,No,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),South,3,30.0,990.0,No
CUST003004,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),South,2,116.21,697.26,Yes
CUST005867,Female,0,No,No,32,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,South,1,68.41,2189.12,Yes
CUST003018,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),West,3,56.27,393.89,No
CUST006918,Female,0,No,No,11,Yes,No,No,No,No,No,Yes,Yes,No,One year,No,Electronic check,South,3,33.0,363.0,No
CUST006634,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),North,2,101.04,2829.12,No
CUST000178,Male,1,Yes,Yes,23,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,North,4,102.06,2347.38,No
CUST005482,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),Central,1,57.66,403.62,No
CUST007087,Female,1,Yes,No,4,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),West,2,91.62,366.48,No
CUST005426,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Central,1,128.67,3602.76,Yes
CUST000961,Male,1,No,No,49,Yes,No,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,East,5,30.0,1470.0,No
CUST004388,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No internet service,No,No,One year,No,Mailed check,North,3,48.73,48.73,No
CUST006959,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),South,5,59.96,419.72,No
CUST005564,Male,1,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),North,1,124.84,8988.48,No
CUST003040,Female,0,No,No,0,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,South,0,108.45,0.0,No
CUST005938,Male,0,Yes,No,7,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,West,1,71.92,503.44,No
CUST002674,Male,0,Yes,No,5,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,South,4,43.0,215.0,No
CUST001430,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,North,5,96.99,581.94,Yes
CUST007110,Male,0,Yes,No,5,Yes,No,No,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),East,0,38.0,190.0,Yes
CUST007205,Female,1,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,Central,1,56.06,560.6,No
CUST002096,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,South,4,103.98,1871.64,No
CUST002655,Female,0,Yes,No,0,No,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),West,6,85.69,0.0,No
CUST003529,M,0,Yes,No,9,No,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),North,4,64.84,583.56,No
CUST004162,Male,1,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),East,5,101.61,4978.89,No
CUST005329,Male,0,No,Yes,28,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),North,5,56.24,1574.72,Yes
CUST007106,Male,1,Yes,No,0,Yes,No,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,Central,5,56.2,0.0,Yes
CUST001407,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,East,2,75.77,151.54,Yes
CUST006731,Male,0,No,Yes,72,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Central,0,67.89,4888.08,No
CUST007076,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),North,5,115.13,2187.47,No
CUST005680,Male,0,Yes,Yes,4,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),East,2,58.98,235.92,Yes
CUST002496,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),East,5,103.07,2782.89,Yes
CUST004746,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),West,2,65.14,1107.38,No
CUST001422,Female,0,Yes,Yes,27,Yes,No,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),North,5,58.83,1588.41,No
CUST007441,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),North,4,71.47,214.41,No
CUST002747,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,North,1,109.6,657.6,Yes
